system:index,Class,Image,mod_area,mod_bgr_post,mod_bgr_pre,rap_area,rap_bgr_post,rap_bgr_pre,.geo
00000000000000001128_00000000000000001128,1,1,2491.695382867658,1309.2073656260932,1242.3798757337147,2487.892163928871,212.43451028341502,225.67412137323316,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001129_00000000000000001129,1,1,2475.326749015012,1015.4644248641689,1107.4891180950947,2485.9106229412846,480.42022738801427,515.1666673909606,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112a_0000000000000000112a,1,1,2494.288109001229,767.7604897910298,823.041064873011,2490.4084345665733,218.79693126793853,238.28099732738158,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112b_0000000000000000112b,1,1,2492.751843777575,793.275311734688,969.9953297825502,2488.9881444904613,348.4350185115783,382.525700580992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112c_0000000000000000112c,1,1,2495.346274358148,803.6938988434866,896.4956114079479,2491.879020366544,192.80895924893144,243.38284020509784,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112d_0000000000000000112d,1,1,2492.338093454351,442.01860835479175,489.44581352363684,2490.391622183488,28.49643438181448,33.69454125694414,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112e_0000000000000000112e,1,1,2482.0599006112097,917.3641649519484,924.2131381783342,2492.7064762184036,124.31639977636428,154.6850562741276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112f_0000000000000000112f,1,1,2493.870183716294,900.0600689585018,877.0864986550348,2490.0513980011724,354.3078040867682,321.89323668460406,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001130_00000000000000001130,1,1,2493.8603279197373,1018.7071986620464,1131.8561723431162,2489.9854175685664,299.5246159867636,441.08421629508337,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001131_00000000000000001131,1,1,2493.385074371928,932.4870523867677,974.8224064382943,2489.040621450701,162.59622822327682,223.59772336189204,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001132_00000000000000001132,1,1,2491.085247755813,1189.1167816400553,1306.594942782199,2489.0937933608766,307.6542684320631,591.4298427410561,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001133_00000000000000001133,1,1,2478.720844518983,1015.9671273308583,1000.9236803116371,2489.296460068641,337.8845711308558,683.1334376280874,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001134_00000000000000001134,1,1,2493.184637722113,1023.529099342111,1231.1310468698005,2489.3433875127716,580.6790837994251,716.2388343509081,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001135_00000000000000001135,1,1,2477.1934021491943,1744.7336023466826,1720.6349052524997,2487.7828356362243,769.5497154553263,665.9394056559508,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001136_00000000000000001136,1,1,2475.3700462591964,1335.2387034381884,1415.4223331862174,2484.2883001647792,476.1764853984355,440.143136414976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001137_00000000000000001137,1,1,2490.831168619794,1592.2246479741566,1595.2204859805986,2488.848090593156,435.07428144081825,451.47362460433413,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001138_00000000000000001138,1,1,2478.722559332115,630.0717755087352,710.6571365223524,2490.7416532181724,190.73350287730182,283.20116599419094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001139_00000000000000001139,1,1,2490.8055562729783,972.2200621385081,1003.6750268300434,2488.9509394544075,391.2755650407355,358.36408023410627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113a_0000000000000000113a,1,1,2405.6332595036774,814.5873188708262,860.288411090398,2424.569045461542,143.49961401018612,200.16120551067607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113b_0000000000000000113b,1,1,2479.142557117036,708.584052595478,844.9506367915934,2489.7363853130355,255.99871402585492,387.07089077539143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113c_0000000000000000113c,1,1,2477.357179350486,1841.4696305431137,1885.671067189176,2458.2456911191207,289.62700129484324,316.6653637759187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113d_0000000000000000113d,1,1,2495.091669488364,924.4935501270342,1007.5210582736895,2490.1998629066684,85.25873896362644,180.11304866473156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113e_0000000000000000113e,1,1,2481.987361277573,981.6714258794146,933.892907877448,2492.636463759322,168.73974582620215,268.9926990041798,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113f_0000000000000000113f,1,1,2478.502320813425,972.4170533738966,1044.9310542184326,2489.134270361988,207.8929326987693,302.28209202418583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001140_00000000000000001140,1,1,2493.875347369786,606.9349997447885,639.8692373640395,2490.0692398647534,197.32511396429024,224.6549132346652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001141_00000000000000001141,1,1,2493.526541061585,1186.3097818291296,1502.1569136272644,2489.75986935331,617.6909032881066,871.4924577474648,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001142_00000000000000001142,1,1,2488.8361309451475,1848.8597095715768,1811.7099174355062,2485.0996174011716,1062.2374616865816,1090.5602433667173,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001143_00000000000000001143,1,1,2494.6054498498806,555.2329136752484,701.2886639210278,2490.2089621360856,237.98719024317586,279.8039105867188,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001144_00000000000000001144,1,1,2493.7444143903194,697.8344073634039,800.7880305032368,2491.7541275123426,126.2523252457453,226.05473491929212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001145_00000000000000001145,1,1,2491.992045536159,1329.5365132083116,1325.0917523883734,2488.1574695162253,552.8652782279638,715.1973968737715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001146_00000000000000001146,1,1,2481.6804346155063,841.6501577278922,821.5809743951289,2492.2718808775444,145.0296270718186,110.14664571065256,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001147_00000000000000001147,1,1,2489.6529424724117,1842.0274878729613,1856.9391749810313,2485.892276321933,229.33120366983886,246.16207356657054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001148_00000000000000001148,1,1,2492.973374538916,860.0021379088295,1105.1422552021102,2489.091068613733,175.29955323660727,331.2689425493899,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001149_00000000000000001149,1,1,2492.4610602358944,1029.0812039005514,1199.8635176791795,2488.6315984368352,350.7286878428947,540.1525854004294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114a_0000000000000000114a,1,1,2491.329119699764,1981.6739073460128,1959.2386559051854,2489.1831801306334,1118.0287313848125,1246.7066774117739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114b_0000000000000000114b,1,1,2494.996333288911,598.9490653344736,756.5574138742978,2491.2078805304714,125.95173449553437,184.12777536490367,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000114c_0000000000000000114c,1,1,2489.0598912423293,2084.0409011435154,2117.9452565009715,2486.980902019135,617.4389574479594,628.7266658135374,"{""type"":""MultiPoint"",""coordinates"":[]}"
